Participant,Trial,Self,OtherConfidence,Others,ChoiceRed,correct,RT
106,29,0.12492984096447346,0.5,0.75,0,0,1984
106,31,0.24992984096447346,0.5,0.9999,0,0,3006
106,32,0.49992984096447346,0.5,0.5,0,1,10636
106,34,0.37492984096447346,0.99999,0.9999,1,1,5724
106,35,0.37492984096447346,0.99999,0.5,0,0,3832
106,37,0.49992984096447346,0.5,0.9999,1,0,4389
106,38,0.6249298409644735,0.99999,0.5,1,0,21970
106,39,0.6249298409644735,0.5,0.75,1,0,2108
106,41,0.8749298409644735,0.99999,0.9999,1,1,2751
106,44,0.24992984096447346,0.5,0.5,0,0,6004
106,45,0.6249298409644735,0.5,0.75,1,1,4933
106,46,0.12492984096447346,0.5,0.25,0,0,2324
106,49,0.8749298409644735,0.5,0.75,1,1,2071
106,53,0.49992984096447346,0.99999,0.5,1,1,16755
106,55,0.24992984096447346,0.99999,0.5,0,1,5765
106,57,0.49992984096447346,0.99999,0.75,1,0,5553
106,58,0.8749298409644735,0.5,0.9999,1,0,2428
106,59,0.49992984096447346,0.99999,0.9999,1,1,6952
106,60,0.7499298409644735,0.99999,0.9999,1,1,5455
106,66,0.37492984096447346,0.5,0.9999,1,1,4848
106,67,0.49992984096447346,0.5,0.75,1,1,6408
106,72,0.8749298409644735,0.99999,0.5,1,1,2610
106,76,0.24992984096447346,0.99999,0.9999,0,0,6394
106,77,0.8749298409644735,0.99999,0.9999,1,1,1629
106,78,0.6249298409644735,0.99999,0.9999,1,0,2363
106,80,0.12492984096447346,0.99999,0.5,0,0,1389
106,82,0.24992984096447346,0.99999,0.75,0,0,1194
106,85,0.37492984096447346,0.99999,0.9999,1,1,9902
106,86,0.6249298409644735,0.5,0.9999,1,1,2704
106,87,0.12492984096447346,0.99999,0.75,0,0,4523
106,94,0.7499298409644735,0.5,0.75,1,1,1432
106,98,0.12492984096447346,0.99999,0.9999,0,0,1944
106,100,0.12492984096447346,0.5,0.9999,0,0,1276
106,102,0.7499298409644735,0.99999,0.75,1,0,1343
106,103,0.12492984096447346,0.5,0.5,0,1,1182
106,104,0.37492984096447346,0.99999,0.75,0,1,9183
106,105,0.6249298409644735,0.99999,0.75,1,1,2580
110,1,0.37492984096447346,0.5,0.25,0,1,2448
110,3,0.49992984096447346,0.5,0.5,0,1,8027
110,4,0.8749298409644735,0.5,0.25,0,0,5271
110,5,0.7499298409644735,0.5,0.5,1,1,31879
110,7,0.12492984096447346,0.5,0.25,0,0,940
110,9,0.8749298409644735,0.5,0.25,1,0,2699
110,10,0.49992984096447346,0,1e-4,0,1,3405
110,13,0.37492984096447346,0.5,0.75,0,0,4219
110,14,0.37492984096447346,0.99999,0.5,1,1,5280
110,15,0.7499298409644735,0,1e-4,1,0,7060
110,18,0.6249298409644735,0.5,0.25,0,1,5755
110,19,0.49992984096447346,0.5,0.5,0,0,6617
110,22,0.7499298409644735,0.5,0.5,1,0,2125
110,24,0.49992984096447346,0.99999,0.25,1,1,16723
110,25,0.24992984096447346,0.99999,0.25,0,0,5551
110,26,0.24992984096447346,0,1e-4,0,1,1622
110,27,0.6249298409644735,0.5,0.25,1,0,7132
110,29,0.12492984096447346,0.5,0.75,0,0,3227
110,30,0.8749298409644735,0,1e-4,1,1,4927
110,31,0.12492984096447346,0,1e-4,0,1,866
110,34,0.7499298409644735,0,1e-4,0,1,3949
110,39,0.6249298409644735,0,1e-4,0,1,6476
110,41,0.8749298409644735,0.99999,0.5,1,1,1318
110,43,0.7499298409644735,0.99999,0.25,1,0,1809
110,45,0.37492984096447346,0.5,0.25,0,1,6768
110,47,0.49992984096447346,0,1e-4,0,1,7054
110,50,0.24992984096447346,0,1e-4,0,1,957
110,51,0.37492984096447346,0,1e-4,0,1,750
110,53,0.49992984096447346,0,1e-4,0,0,1636
110,54,0.8749298409644735,0.5,0.5,1,0,8785
110,56,0.7499298409644735,0.5,0.75,1,1,3312
110,57,0.12492984096447346,0.99999,0.75,0,0,5189
110,58,0.12492984096447346,0.5,0.5,0,0,849
110,59,0.6249298409644735,0.99999,0.25,1,0,3068
110,60,0.12492984096447346,0,1e-4,0,1,783
110,62,0.37492984096447346,0,1e-4,0,1,1768
110,65,0.12492984096447346,0.99999,0.25,0,0,2827
110,66,0.12492984096447346,0,1e-4,0,1,520
110,68,0.7499298409644735,0,1e-4,1,0,2719
110,69,0.37492984096447346,0.99999,0.25,0,1,6843
110,70,0.8749298409644735,0,1e-4,0,1,4181
110,72,0.8749298409644735,0.99999,0.75,1,0,825
110,75,0.6249298409644735,0,1e-4,0,1,1425
110,76,0.6249298409644735,0,1e-4,0,0,1731
110,78,0.37492984096447346,0.5,0.5,0,0,1996
110,81,0.7499298409644735,0.5,0.25,1,0,12257
110,84,0.24992984096447346,0.5,0.25,0,1,1382
110,85,0.49992984096447346,0.5,0.25,0,1,1385
110,87,0.24992984096447346,0,1e-4,0,0,950
110,88,0.7499298409644735,0.99999,0.5,1,1,1461
110,89,0.24992984096447346,0.99999,0.75,0,1,4821
110,90,0.8749298409644735,0,1e-4,0,1,6410
110,91,0.24992984096447346,0.5,0.75,0,0,2975
110,92,0.24992984096447346,0.99999,0.25,0,1,1384
110,93,0.49992984096447346,0.99999,0.25,0,0,1612
110,96,0.37492984096447346,0.99999,0.75,1,0,4333
110,100,0.49992984096447346,0.99999,0.5,1,0,2260
110,102,0.7499298409644735,0.99999,0.25,1,0,11354
110,103,0.37492984096447346,0,1e-4,0,0,1743
110,105,0.8749298409644735,0.99999,0.25,1,0,3374
110,2,0.37492984096447346,0.99999,0.9999,1,1,2243
110,6,0.12492984096447346,0.5,0.25,0,1,1124
110,8,0.6249298409644735,0.99999,0.5,1,0,5553
110,11,0.12492984096447346,0.5,0.75,0,0,9437
110,12,0.8749298409644735,0.99999,0.9999,1,1,4422
110,16,0.8749298409644735,0.5,0.75,1,1,2594
110,17,0.49992984096447346,0.5,0.9999,1,1,2172
110,20,0.24992984096447346,0.99999,0.75,1,1,13677
110,21,0.24992984096447346,0.5,0.9999,1,0,4973
110,23,0.24992984096447346,0.5,0.9999,1,0,9182
110,28,0.7499298409644735,0.5,0.9999,1,1,1776
110,32,0.7499298409644735,0.5,0.9999,1,1,883
110,33,0.6249298409644735,0.99999,0.9999,1,1,2748
110,35,0.6249298409644735,0.5,0.75,1,1,12343
110,36,0.8749298409644735,0.5,0.75,1,1,2052
110,37,0.12492984096447346,0.99999,0.9999,0,0,11180
110,38,0.12492984096447346,0.99999,0.5,0,0,3594
110,40,0.6249298409644735,0.5,0.75,1,0,4816
110,42,0.37492984096447346,0.5,0.75,0,1,1868
110,44,0.7499298409644735,0.99999,0.75,1,1,1088
110,46,0.24992984096447346,0.5,0.5,0,1,1954
110,48,0.49992984096447346,0.99999,0.75,1,1,2530
110,49,0.24992984096447346,0.5,0.5,0,0,2265
110,52,0.49992984096447346,0.5,0.9999,1,1,6735
110,55,0.49992984096447346,0.5,0.75,0,1,2978
110,61,0.8749298409644735,0.99999,0.5,1,0,2476
110,63,0.7499298409644735,0.99999,0.75,1,1,2587
110,64,0.12492984096447346,0.99999,0.9999,1,1,7942
110,67,0.6249298409644735,0.99999,0.5,1,0,3772
110,71,0.7499298409644735,0.99999,0.9999,1,1,978
110,73,0.37492984096447346,0.99999,0.5,0,0,1786
110,74,0.24992984096447346,0.99999,0.5,0,0,1855
110,77,0.49992984096447346,0.99999,0.75,1,1,2903
110,79,0.12492984096447346,0.5,0.9999,0,0,2688
110,80,0.12492984096447346,0.99999,0.5,0,0,2082
110,82,0.24992984096447346,0.99999,0.9999,1,0,2500
110,83,0.6249298409644735,0.99999,0.9999,1,1,929
110,86,0.6249298409644735,0.99999,0.75,1,1,1767
110,94,0.49992984096447346,0.99999,0.9999,1,1,1555
110,95,0.6249298409644735,0.5,0.9999,1,1,4328
110,97,0.37492984096447346,0.5,0.9999,0,0,6270
110,98,0.8749298409644735,0.99999,0.9999,1,1,2488
110,99,0.8749298409644735,0.5,0.9999,1,1,2673
110,101,0.37492984096447346,0.99999,0.9999,1,1,3598
110,104,0.6249298409644735,0.5,0.5,1,0,12046
112,1,0.8749298409644735,0.5,0.25,1,0,14729
112,2,0.37492984096447346,0.5,0.25,0,0,1329
112,5,0.6249298409644735,0,1e-4,0,0,1759
112,6,0.7499298409644735,0,1e-4,0,1,1051
112,10,0.7499298409644735,0,1e-4,0,0,1119
112,12,0.12492984096447346,0,1e-4,0,1,961
112,14,0.24992984096447346,0,1e-4,0,1,761
112,17,0.24992984096447346,0.5,0.5,0,0,2572
112,19,0.49992984096447346,0,1e-4,0,1,1174
112,21,0.6249298409644735,0.5,0.25,0,1,2830
112,23,0.37492984096447346,0.99999,0.5,0,1,2851
112,24,0.49992984096447346,0.99999,0.25,0,1,1416
112,30,0.49992984096447346,0,1e-4,0,0,1095
112,32,0.37492984096447346,0,1e-4,0,1,3393
112,36,0.7499298409644735,0.99999,0.25,0,1,4169
112,37,0.24992984096447346,0.99999,0.25,0,0,1495
112,42,0.12492984096447346,0.5,0.25,0,0,1009
112,43,0.8749298409644735,0.5,0.25,1,0,2325
112,44,0.37492984096447346,0.5,0.25,0,0,1778
112,45,0.7499298409644735,0.99999,0.75,1,1,884
112,48,0.12492984096447346,0.5,0.25,0,1,1046
112,51,0.8749298409644735,0,1e-4,0,0,4447
112,52,0.24992984096447346,0,1e-4,0,0,2319
112,54,0.37492984096447346,0,1e-4,0,1,950
112,56,0.7499298409644735,0.5,0.75,1,1,4483
112,57,0.49992984096447346,0.99999,0.5,1,0,3550
112,58,0.6249298409644735,0,1e-4,0,1,1557
112,60,0.37492984096447346,0,1e-4,0,0,2729
112,64,0.24992984096447346,0.99999,0.75,1,1,4608
112,65,0.24992984096447346,0.99999,0.25,0,1,1993
112,66,0.6249298409644735,0.99999,0.25,0,1,1154
112,69,0.24992984096447346,0.99999,0.5,0,0,1480
112,73,0.7499298409644735,0.5,0.25,0,0,859
112,74,0.24992984096447346,0.5,0.75,1,1,672
112,77,0.12492984096447346,0.99999,0.25,0,0,4578
112,78,0.37492984096447346,0.5,0.5,0,1,2267
112,81,0.6249298409644735,0.5,0.5,1,1,2421
112,82,0.24992984096447346,0,1e-4,0,1,1721
112,84,0.7499298409644735,0,1e-4,0,0,16266
112,87,0.8749298409644735,0,1e-4,0,1,1676
112,88,0.12492984096447346,0,1e-4,0,0,3252
112,91,0.24992984096447346,0.5,0.25,0,1,3587
112,93,0.6249298409644735,0.99999,0.5,1,0,3031
112,94,0.7499298409644735,0.99999,0.25,0,0,2066
112,99,0.49992984096447346,0,1e-4,0,1,970
112,101,0.49992984096447346,0.99999,0.25,0,0,496
112,102,0.8749298409644735,0,1e-4,0,1,646
112,103,0.12492984096447346,0,1e-4,0,1,257
112,105,0.6249298409644735,0,1e-4,0,1,1225
112,3,0.6249298409644735,0.99999,0.5,1,0,3422
112,4,0.24992984096447346,0.5,0.5,0,1,3881
112,7,0.12492984096447346,0.5,0.75,0,0,3390
112,8,0.6249298409644735,0.99999,0.9999,1,1,5408
112,9,0.49992984096447346,0.5,0.5,1,0,4567
112,11,0.7499298409644735,0.5,0.5,1,1,1633
112,13,0.7499298409644735,0.5,0.5,1,0,1909
112,15,0.8749298409644735,0.99999,0.5,1,1,2518
112,16,0.37492984096447346,0.5,0.75,1,1,5908
112,18,0.12492984096447346,0.99999,0.9999,1,1,3218
112,20,0.37492984096447346,0.5,0.75,1,1,4202
112,22,0.24992984096447346,0.99999,0.75,1,0,5957
112,25,0.7499298409644735,0.5,0.9999,1,0,1487
112,26,0.6249298409644735,0.5,0.75,1,0,6768
112,27,0.12492984096447346,0.5,0.75,0,0,3775
112,28,0.8749298409644735,0.99999,0.9999,1,1,1831
112,29,0.6249298409644735,0.5,0.75,1,1,1292
112,31,0.49992984096447346,0.5,0.9999,1,1,1045
112,33,0.12492984096447346,0.99999,0.5,0,0,1577
112,34,0.49992984096447346,0.99999,0.75,1,1,7232
112,35,0.24992984096447346,0.5,0.9999,1,1,1642
112,38,0.8749298409644735,0.5,0.75,1,1,900
112,39,0.7499298409644735,0.5,0.9999,1,0,2562
112,40,0.24992984096447346,0.5,0.9999,1,0,1945
112,41,0.37492984096447346,0.99999,0.9999,1,1,1318
112,46,0.8749298409644735,0.5,0.75,1,0,1695
112,47,0.49992984096447346,0.5,0.9999,1,1,2170
112,49,0.6249298409644735,0.5,0.25,0,0,1311
112,50,0.49992984096447346,0.5,0.5,1,0,4436
112,53,0.37492984096447346,0.99999,0.75,1,1,2004
112,55,0.12492984096447346,0.99999,0.75,1,1,907
112,59,0.12492984096447346,0.99999,0.9999,1,1,1332
112,61,0.12492984096447346,0.5,0.5,0,1,2493
112,62,0.6249298409644735,0.5,0.9999,1,1,780
112,63,0.37492984096447346,0.99999,0.5,0,1,4489
112,67,0.49992984096447346,0.99999,0.75,1,1,430
112,68,0.12492984096447346,0.5,0.9999,1,1,385
112,70,0.24992984096447346,0.99999,0.9999,0,0,2273
112,71,0.7499298409644735,0.99999,0.5,1,1,3027
112,72,0.8749298409644735,0.99999,0.9999,1,1,1803
112,75,0.7499298409644735,0.99999,0.75,1,1,714
112,76,0.49992984096447346,0.5,0.25,0,1,1657
112,79,0.12492984096447346,0.99999,0.5,0,0,765
112,80,0.6249298409644735,0.99999,0.9999,1,1,676
112,83,0.37492984096447346,0.99999,0.25,0,0,2707
112,85,0.49992984096447346,0.99999,0.9999,1,1,822
112,86,0.8749298409644735,0.99999,0.75,1,0,2957
112,89,0.37492984096447346,0.99999,0.9999,1,1,4967
112,90,0.37492984096447346,0.5,0.9999,1,1,2816
112,92,0.8749298409644735,0.5,0.9999,1,1,717
112,95,0.7499298409644735,0.99999,0.9999,1,1,984
112,96,0.8749298409644735,0.99999,0.25,0,0,570
112,97,0.8749298409644735,0.99999,0.5,1,1,3946
112,98,0.8749298409644735,0.5,0.5,1,1,1619
112,100,0.6249298409644735,0.99999,0.75,1,0,3743
112,104,0.49992984096447346,0.5,0.75,1,1,874
113,3,0.6249298409644735,0,1e-4,1,0,1434
113,4,0.12492984096447346,0.5,0.25,0,1,5643
113,6,0.8749298409644735,0.5,0.25,1,1,12398
113,7,0.8749298409644735,0.5,0.25,1,0,3319
113,9,0.49992984096447346,0,1e-4,0,1,18268
113,10,0.37492984096447346,0,1e-4,0,1,2783
113,11,0.37492984096447346,0.5,0.25,0,1,14190
113,16,0.37492984096447346,0.5,0.75,0,0,2422
113,18,0.6249298409644735,0.5,0.75,1,1,3964
113,20,0.24992984096447346,0,1e-4,0,1,4085
113,21,0.12492984096447346,0,1e-4,0,1,1049
113,22,0.49992984096447346,0.5,0.5,1,1,14895
113,24,0.49992984096447346,0.99999,0.25,0,0,3886
113,25,0.37492984096447346,0.99999,0.5,0,0,4276
113,26,0.24992984096447346,0,1e-4,0,1,4701
113,29,0.12492984096447346,0.5,0.25,0,0,13339
113,30,0.6249298409644735,0.5,0.25,1,1,1907
113,32,0.7499298409644735,0.5,0.5,1,0,3107
113,33,0.49992984096447346,0,1e-4,0,1,3514
113,34,0.49992984096447346,0.99999,0.75,1,1,7338
113,36,0.37492984096447346,0.5,0.25,0,0,2186
113,38,0.7499298409644735,0,1e-4,1,0,28243
113,44,0.6249298409644735,0.5,0.25,1,1,2399
113,47,0.7499298409644735,0,1e-4,1,0,1936
113,51,0.8749298409644735,0,1e-4,1,0,3374
113,55,0.6249298409644735,0.99999,0.25,0,1,2857
113,57,0.49992984096447346,0,1e-4,0,1,5602
113,58,0.8749298409644735,0.5,0.5,0,1,7399
113,60,0.12492984096447346,0.5,0.5,1,0,2702
113,61,0.37492984096447346,0,1e-4,0,1,3957
113,62,0.8749298409644735,0,1e-4,0,0,7355
113,63,0.49992984096447346,0.99999,0.75,1,1,10020
113,66,0.8749298409644735,0.99999,0.75,0,0,3724
113,67,0.24992984096447346,0.5,0.25,1,1,5688
113,68,0.24992984096447346,0.99999,0.25,0,1,15916
113,70,0.8749298409644735,0.99999,0.5,1,1,7927
113,72,0.49992984096447346,0.99999,0.25,0,0,4807
113,74,0.12492984096447346,0.99999,0.25,0,1,4149
113,75,0.6249298409644735,0,1e-4,0,1,27870
113,77,0.7499298409644735,0,1e-4,0,1,3000
113,79,0.37492984096447346,0.99999,0.25,0,0,1521
113,80,0.37492984096447346,0.99999,0.5,0,0,3633
113,81,0.49992984096447346,0.5,0.25,0,1,3804
113,83,0.49992984096447346,0.5,0.75,1,1,13423
113,84,0.24992984096447346,0,1e-4,0,0,2532
113,86,0.8749298409644735,0,1e-4,0,0,14113
113,87,0.6249298409644735,0.99999,0.5,1,1,2790
113,90,0.7499298409644735,0.5,0.25,0,1,2284
113,91,0.37492984096447346,0.5,0.5,0,1,6238
113,94,0.12492984096447346,0,1e-4,0,1,7839
113,95,0.6249298409644735,0,1e-4,0,0,9181
113,96,0.37492984096447346,0,1e-4,0,1,4039
113,99,0.12492984096447346,0,1e-4,0,0,1608
113,1,0.6249298409644735,0.99999,0.5,1,1,13778
113,2,0.37492984096447346,0.5,0.75,0,0,15486
113,5,0.12492984096447346,0.99999,0.5,0,1,6628
113,8,0.12492984096447346,0.5,0.75,0,1,15281
113,12,0.7499298409644735,0.5,0.5,1,1,1530
113,13,0.6249298409644735,0.5,0.75,1,0,3538
113,14,0.7499298409644735,0.99999,0.75,1,0,3443
113,15,0.7499298409644735,0.5,0.9999,1,1,3054
113,17,0.24992984096447346,0.99999,0.75,1,1,13212
113,19,0.8749298409644735,0.99999,0.9999,1,1,2482
113,23,0.49992984096447346,0.5,0.9999,1,1,4337
113,27,0.24992984096447346,0.5,0.9999,0,1,16689
113,28,0.24992984096447346,0.5,0.9999,1,1,9340
113,31,0.49992984096447346,0.5,0.5,0,1,6185
113,35,0.8749298409644735,0.99999,0.5,1,0,1803
113,37,0.24992984096447346,0.99999,0.25,0,1,1137
113,39,0.49992984096447346,0.5,0.9999,1,0,2403
113,40,0.8749298409644735,0.5,0.75,1,0,5005
113,41,0.24992984096447346,0.5,0.5,0,1,2107
113,42,0.12492984096447346,0.99999,0.9999,1,1,3770
113,43,0.12492984096447346,0.5,0.75,0,1,5052
113,45,0.7499298409644735,0.99999,0.25,1,0,2180
113,46,0.8749298409644735,0.5,0.75,1,1,7188
113,48,0.7499298409644735,0.5,0.9999,1,0,32692
113,49,0.6249298409644735,0.99999,0.9999,1,1,5732
113,50,0.24992984096447346,0.5,0.5,0,0,1931
113,52,0.37492984096447346,0.99999,0.9999,1,1,26021
113,53,0.8749298409644735,0.99999,0.9999,1,0,2362
113,54,0.6249298409644735,0.99999,0.75,1,1,3397
113,56,0.12492984096447346,0.99999,0.75,1,0,7102
113,59,0.12492984096447346,0.99999,0.5,1,1,8958
113,64,0.6249298409644735,0.5,0.5,1,0,11300
113,65,0.8749298409644735,0.99999,0.25,0,1,2917
113,69,0.12492984096447346,0.99999,0.9999,0,0,4080
113,71,0.37492984096447346,0.99999,0.75,0,0,1757
113,73,0.6249298409644735,0.5,0.9999,1,0,3015
113,76,0.49992984096447346,0.99999,0.5,1,1,39539
113,78,0.7499298409644735,0.99999,0.25,1,0,8165
113,82,0.24992984096447346,0.99999,0.5,1,1,16178
113,85,0.24992984096447346,0.99999,0.9999,1,1,13211
113,88,0.7499298409644735,0.99999,0.75,0,0,4691
113,89,0.8749298409644735,0.5,0.9999,0,0,3344
113,92,0.7499298409644735,0.5,0.75,1,0,6715
113,93,0.6249298409644735,0.99999,0.9999,1,1,4145
113,97,0.24992984096447346,0.99999,0.75,0,1,9988
113,98,0.37492984096447346,0.5,0.9999,1,1,7037
113,100,0.12492984096447346,0.5,0.9999,1,1,4849
113,101,0.24992984096447346,0.5,0.75,1,0,3275
113,102,0.49992984096447346,0.99999,0.9999,1,1,15097
113,103,0.37492984096447346,0.99999,0.9999,1,1,20009
113,104,0.7499298409644735,0.99999,0.5,1,1,1322
113,105,0.7499298409644735,0.99999,0.9999,1,1,869
116,3,0.6249298409644735,0.5,0.25,1,0,2692
116,4,0.12492984096447346,0,1e-4,0,1,2281
116,5,0.12492984096447346,0.99999,0.5,0,0,3123
116,8,0.7499298409644735,0,1e-4,0,0,9065
116,10,0.7499298409644735,0.5,0.5,1,0,2652
116,12,0.49992984096447346,0,1e-4,1,0,4281
116,14,0.37492984096447346,0.5,0.25,0,1,6024
116,15,0.24992984096447346,0,1e-4,0,1,2501
116,17,0.6249298409644735,0.99999,0.5,1,1,6657
116,19,0.24992984096447346,0,1e-4,0,1,2378
116,21,0.24992984096447346,0.99999,0.25,0,1,2588
116,26,0.8749298409644735,0.5,0.25,1,1,12826
116,28,0.12492984096447346,0.5,0.75,0,0,4041
116,29,0.6249298409644735,0.5,0.25,0,0,6874
116,32,0.6249298409644735,0,1e-4,0,1,15401
116,33,0.49992984096447346,0.99999,0.75,1,1,4440
116,36,0.7499298409644735,0,1e-4,1,0,3465
116,37,0.24992984096447346,0.5,0.5,0,0,5352
116,40,0.49992984096447346,0.5,0.5,1,1,8591
116,41,0.8749298409644735,0,1e-4,1,0,3753
116,43,0.37492984096447346,0.5,0.75,1,1,6306
116,45,0.37492984096447346,0,1e-4,0,1,2224
116,47,0.49992984096447346,0.99999,0.25,0,0,3478
116,49,0.6249298409644735,0.5,0.75,0,1,6394
116,52,0.49992984096447346,0,1e-4,0,0,5175
116,57,0.6249298409644735,0.99999,0.5,1,0,2923
116,62,0.7499298409644735,0,1e-4,1,0,3410
116,63,0.8749298409644735,0.99999,0.5,1,0,1772
116,66,0.7499298409644735,0.99999,0.25,1,0,5061
116,68,0.6249298409644735,0,1e-4,0,1,12713
116,70,0.12492984096447346,0.99999,0.25,0,0,2106
116,71,0.8749298409644735,0,1e-4,0,1,16307
116,74,0.8749298409644735,0,1e-4,0,0,2935
116,77,0.7499298409644735,0.5,0.75,1,0,3480
116,78,0.6249298409644735,0.99999,0.25,1,0,5969
116,79,0.24992984096447346,0.99999,0.25,0,1,2552
116,80,0.37492984096447346,0.99999,0.25,1,0,4894
116,81,0.6249298409644735,0,1e-4,0,1,2098
116,82,0.7499298409644735,0.99999,0.5,1,1,3688
116,83,0.12492984096447346,0,1e-4,0,1,2127
116,87,0.7499298409644735,0.5,0.25,1,1,5345
116,90,0.49992984096447346,0.99999,0.5,1,0,5364
116,94,0.49992984096447346,0,1e-4,0,1,2565
116,95,0.12492984096447346,0.5,0.5,0,1,1971
116,96,0.24992984096447346,0,1e-4,0,1,2247
116,97,0.12492984096447346,0,1e-4,0,1,1864
116,98,0.24992984096447346,0.5,0.25,0,1,2033
116,99,0.49992984096447346,0.99999,0.75,1,0,2792
116,100,0.6249298409644735,0.5,0.5,1,1,5063
116,102,0.37492984096447346,0,1e-4,0,1,2453
116,105,0.37492984096447346,0,1e-4,0,1,1384
116,1,0.49992984096447346,0.5,0.9999,1,1,2801
116,2,0.12492984096447346,0.5,0.25,0,1,1675
116,6,0.37492984096447346,0.99999,0.5,0,0,5702
116,7,0.12492984096447346,0.5,0.25,0,0,2836
116,9,0.12492984096447346,0.5,0.75,0,1,11710
116,11,0.7499298409644735,0.99999,0.25,1,1,10727
116,13,0.37492984096447346,0.99999,0.9999,1,1,5026
116,16,0.12492984096447346,0.99999,0.9999,0,1,15101
116,18,0.49992984096447346,0.5,0.9999,1,1,3725
116,20,0.6249298409644735,0.5,0.75,1,1,6135
116,22,0.8749298409644735,0.99999,0.9999,1,1,4752
116,23,0.49992984096447346,0.5,0.5,0,0,10497
116,24,0.6249298409644735,0.99999,0.9999,1,1,2355
116,25,0.24992984096447346,0.5,0.5,0,0,3555
116,27,0.7499298409644735,0.99999,0.75,1,1,2708
116,30,0.24992984096447346,0.99999,0.75,0,1,25509
116,31,0.37492984096447346,0.5,0.75,0,1,13317
116,34,0.7499298409644735,0.5,0.9999,1,0,3284
116,35,0.24992984096447346,0.5,0.9999,0,0,4823
116,38,0.8749298409644735,0.5,0.25,1,1,5901
116,39,0.7499298409644735,0.5,0.9999,1,1,12877
116,42,0.8749298409644735,0.5,0.75,1,1,5049
116,44,0.8749298409644735,0.5,0.75,1,1,5072
116,46,0.24992984096447346,0.5,0.9999,0,1,4258
116,48,0.37492984096447346,0.5,0.25,0,0,4237
116,50,0.7499298409644735,0.5,0.5,0,0,1785
116,51,0.8749298409644735,0.99999,0.5,1,0,2187
116,53,0.37492984096447346,0.5,0.5,0,0,5744
116,54,0.12492984096447346,0.99999,0.5,0,0,4299
116,55,0.8749298409644735,0.99999,0.25,1,1,2743
116,56,0.24992984096447346,0.99999,0.5,1,0,2140
116,58,0.6249298409644735,0.99999,0.9999,1,1,2248
116,59,0.37492984096447346,0.5,0.9999,0,0,3540
116,60,0.24992984096447346,0.99999,0.9999,1,1,3848
116,61,0.49992984096447346,0.5,0.25,0,1,2661
116,64,0.7499298409644735,0.99999,0.75,1,1,1004
116,65,0.8749298409644735,0.5,0.9999,1,1,2413
116,67,0.49992984096447346,0.99999,0.25,0,1,1872
116,69,0.49992984096447346,0.5,0.75,1,1,5182
116,72,0.8749298409644735,0.99999,0.9999,1,1,2373
116,73,0.12492984096447346,0.5,0.9999,0,0,4464
116,75,0.12492984096447346,0.99999,0.9999,1,0,7730
116,76,0.24992984096447346,0.99999,0.75,0,0,4278
116,84,0.12492984096447346,0.99999,0.75,1,1,5592
116,85,0.7499298409644735,0.99999,0.9999,1,0,2288
116,86,0.37492984096447346,0.99999,0.9999,1,1,2848
116,88,0.49992984096447346,0.99999,0.9999,1,1,2502
116,89,0.8749298409644735,0.99999,0.75,1,1,1536
116,91,0.37492984096447346,0.99999,0.5,0,0,5762
116,92,0.8749298409644735,0.5,0.5,1,1,2600
116,93,0.24992984096447346,0.5,0.75,0,0,3458
116,101,0.37492984096447346,0.99999,0.75,1,1,3175
116,103,0.6249298409644735,0.5,0.9999,1,1,4344
116,104,0.6249298409644735,0.99999,0.75,1,0,2877
121,2,0.7499298409644735,0,1e-4,1,0,2414
121,4,0.6249298409644735,0.5,0.25,0,1,2194
121,5,0.7499298409644735,0.99999,0.25,1,0,1544
121,10,0.12492984096447346,0,1e-4,0,1,847
121,16,0.49992984096447346,0.5,0.5,0,0,4990
121,19,0.24992984096447346,0.99999,0.25,0,1,963
121,21,0.24992984096447346,0,1e-4,0,1,997
121,25,0.8749298409644735,0.5,0.75,1,0,792
121,26,0.6249298409644735,0.5,0.25,1,0,1529
121,31,0.6249298409644735,0.99999,0.5,1,0,904
121,32,0.8749298409644735,0,1e-4,1,0,7548
121,33,0.37492984096447346,0.99999,0.5,1,1,2119
121,36,0.49992984096447346,0.99999,0.25,0,0,916
121,39,0.24992984096447346,0.5,0.5,0,1,2539
121,40,0.8749298409644735,0.5,0.25,1,0,3149
121,41,0.49992984096447346,0,1e-4,0,1,694
121,42,0.37492984096447346,0,1e-4,0,0,758
121,44,0.6249298409644735,0,1e-4,0,1,1493
121,45,0.7499298409644735,0,1e-4,0,1,11686
121,46,0.49992984096447346,0,1e-4,0,0,2024
121,48,0.24992984096447346,0,1e-4,0,1,752
121,49,0.37492984096447346,0.5,0.75,0,0,1627
121,50,0.7499298409644735,0.5,0.5,1,0,823
121,54,0.37492984096447346,0.99999,0.25,0,1,762
121,55,0.49992984096447346,0,1e-4,0,1,638
121,58,0.49992984096447346,0.99999,0.5,1,1,2523
121,59,0.7499298409644735,0.5,0.25,0,0,2574
121,62,0.6249298409644735,0,1e-4,0,0,976
121,66,0.24992984096447346,0.5,0.25,0,1,878
121,67,0.49992984096447346,0.5,0.25,0,1,948
121,68,0.24992984096447346,0.99999,0.25,0,1,950
121,69,0.24992984096447346,0,1e-4,0,1,988
121,70,0.12492984096447346,0.99999,0.25,0,1,677
121,71,0.6249298409644735,0.5,0.5,0,1,812
121,74,0.12492984096447346,0.5,0.5,0,0,796
121,75,0.12492984096447346,0,1e-4,0,1,606
