RedChoice,Self,Others,Group,SubjectPair,RT,Trial,Other1,Other2,Other3,Other4,Other1rt,Other2rt,Other3rt,Other4rt,Other1confidence,Other2confidence,Other3confidence,Other4confidence,OptimalChoice,OthersConfidenceRed,OthersConfidenceGreen,Subject,RTscaled
1,0.375,3898.5,1,121,612,101,1,1,1,1,460,258,9,7,0.5,0.5,0.5,0.5,1,0.5,1,121,0.956927737129698
0,0.375,3898.5,1,121,645,3,0,0,0,0,110,167,631,432,0.5,0.5,0.5,0.5,1,1,0.5,121,-0.9453522281887611
1,0.25,3898.5,1,121,930,93,1,1,1,0,465,359,794,45,0.5,0.5,0.5,0.5,1,0.5,0.5,121,0.9345470515206198
1,0.875,3898.5,1,121,749,35,1,1,1,1,2500,2356,2199,2452,1,1,1,1,1,1,1,121,0.9472857436440261
1,0.625,3898.5,1,121,416,33,1,1,1,1,2139,2360,1771,1868,1,1,1,1,1,1,1,121,0.9707221219705138
0,0.875,3898.5,1,121,1033,77,0,0,0,0,20,132,505,70,0.5,0.5,0.5,0.5,1,1,0.5,121,-0.9124788398744034
1,0.375,3898.5,1,121,676,59,0,1,1,1,1911,356,471,160,1,0.5,0.5,0.5,0,0.5,1,121,0.9524234482020848
0,0.25,3898.5,1,121,948,23,1,0,1,1,2100,325,1708,1806,1,0.5,1,1,0,1,0.5,121,-0.9196804842216209
1,0.25,3898.5,1,121,795,65,1,1,1,1,480,800,16,343,0.5,0.5,0.5,0.5,1,0.5,1,121,0.9440482859773041
0,0.125,3898.5,1,121,540,71,0,0,0,0,64,53,747,190,0.5,0.5,0.5,0.5,1,1,0.5,121,-0.954248377088265
1,0.625,3898.5,1,121,1650,89,0,1,1,0,641,520,595,255,0.5,0.5,0.5,0.5,1,0.5,0.5,121,0.8838738010849707
1,0.625,3898.5,1,125,18859,40,0,0,0,0,2465,2023,2303,2402,1,1,1,1,1,1,1,125,0.22104721422874407
1,0.5,3898.5,1,125,23971,60,1,1,0,1,691,246,1967,676,0.5,0.5,1,0.5,0,0.5,1,125,0.00990099009900991
1,0.75,3898.5,1,125,5241,20,0,1,1,0,288,1751,1816,338,0.5,1,1,0.5,1,1,0.5,125,0.7835255554256773
1,0.5,3898.5,1,125,7908,88,0,1,0,1,2406,1700,1840,2144,1,1,1,1,1,1,1,125,0.673367695536397
0,0.375,3898.5,1,125,8681,24,0,1,1,1,420,2384,2221,2493,0.5,1,1,1,0,1,0.5,125,-0.7134983498349835
1,0.875,3898.5,1,125,1482,70,1,1,1,1,632,253,455,283,0.5,0.5,0.5,0.5,0,0.5,1,125,0.9387874209389151
1,0.625,3898.5,1,125,10387,96,1,0,1,1,1799,2441,1781,1838,1,1,1,1,1,1,1,125,0.570974994124501
0,0.25,3898.5,1,125,12107,30,1,1,1,1,1879,1806,1968,2038,1,1,1,1,0,1,1,125,-0.6004290429042904
0,0.25,3898.5,1,125,9349,44,0,0,0,1,2313,2108,2103,696,1,1,1,0.5,1,0.5,1,125,-0.6914521452145215
1,0.75,3898.5,1,125,1932,90,0,1,1,0,2410,2218,2002,2405,1,1,1,1,0,1,1,125,0.9202006054345371
0,0.375,3898.5,1,125,3e4,80,0,1,0,0,1662,2332,2081,1825,1,1,1,1,1,1,1,125,-0.00990099009900991
0,0.125,3898.5,1,125,1264,8,0,0,1,0,120,227,2186,115,0.5,0.5,1,0.5,1,1,0.5,125,-0.9582838283828383
0,0.25,3898.5,1,125,904,16,0,0,1,1,228,520,2350,1820,0.5,0.5,1,1,0,1,0.5,125,-0.9701650165016502
1,0.875,3898.5,1,125,3828,56,0,1,0,1,2121,79,2193,362,1,0.5,1,0.5,1,0.5,1,125,0.8418881561094242
1,0.375,3898.5,1,125,10075,52,1,0,0,1,256,1830,1844,750,0.5,1,1,0.5,0,0.5,1,125,0.5838618528742032
1,0.875,3898.5,1,125,9381,28,1,1,0,1,1773,1885,623,1859,1,1,0.5,1,1,1,0.5,125,0.6125268527853995
0,0.125,3898.5,1,125,12427,78,1,0,0,0,2187,1801,2450,1965,1,1,1,1,0,1,1,125,-0.5898679867986798
1,0.125,3898.5,1,125,2094,64,1,1,1,1,640,99,532,525,0.5,0.5,0.5,0.5,1,0.5,1,125,0.9135093518529609
0,0.25,3898.5,1,125,5204,72,0,0,0,0,1797,2197,2456,1955,1,1,1,1,1,1,1,125,-0.8282508250825082
1,0.5,3898.5,1,125,15736,102,1,1,1,1,2049,2143,1767,1762,1,1,1,1,1,1,1,125,0.3500397138291276
1,0.875,3898.5,1,125,8175,14,1,0,0,0,1774,336,591,67,1,0.5,0.5,0.5,1,1,0.5,125,0.6623395183371326
1,0.625,3898.5,1,125,6106,26,1,0,1,1,2131,436,1898,2124,1,0.5,1,1,1,1,0.5,125,0.7477975656228173
1,0.75,3898.5,1,125,8408,34,1,1,1,1,2166,1794,1984,2425,1,1,1,1,1,1,1,125,0.6527156783093102
1,0.875,3898.5,1,125,6509,84,0,0,1,0,2039,1978,2075,1850,1,1,1,1,1,1,1,125,0.7311520397377855
1,0.875,3898.5,1,125,14707,42,0,0,0,0,2079,2400,1748,2438,1,1,1,1,0,1,1,125,0.39254156528247197
1,0.5,3898.5,1,125,5605,32,1,1,1,1,1863,1952,1938,2191,1,1,1,1,1,1,1,125,0.7684908868843583
0,0.125,3898.5,1,125,2929,50,0,1,0,1,1935,29,1741,488,1,0.5,1,0.5,1,0.5,1,125,-0.9033333333333333
1,0.375,3898.5,1,125,3782,66,1,1,1,1,640,266,192,589,0.5,0.5,0.5,0.5,0,0.5,1,125,0.8437881416943163
0,0.375,3898.5,1,125,1923,10,0,0,0,1,83,262,398,2022,0.5,0.5,0.5,1,1,1,0.5,125,-0.9365346534653465
0,0.625,3898.5,1,125,9342,12,0,1,0,0,368,1806,71,665,0.5,1,0.5,0.5,1,1,0.5,125,-0.6916831683168316
1,0.625,3898.5,1,125,6469,82,1,0,0,0,1949,1827,2294,2241,1,1,1,1,0,1,1,125,0.7328042011159523
1,0.5,3898.5,1,125,9007,46,1,0,0,0,230,2109,1961,1674,0.5,1,1,1,0,0.5,1,125,0.6279745616712604
1,0.625,3898.5,1,125,10978,54,1,0,0,1,732,2140,2365,570,0.5,1,1,0.5,0,0.5,1,125,0.5465643097620845
0,0.125,3898.5,1,125,8352,22,1,1,1,0,1924,1785,2329,350,1,1,1,0.5,1,1,0.5,125,-0.7243564356435643
0,0.375,3898.5,1,125,5724,94,1,1,1,0,2135,2375,1723,2473,1,1,1,1,1,1,1,125,-0.8110891089108911
0,0.5,3898.5,1,125,12933,74,0,0,0,0,1744,2385,1955,1751,1,1,1,1,0,1,1,125,-0.5731683168316832
1,0.75,3898.5,1,125,3463,48,0,0,1,0,1673,2424,262,2356,1,1,0.5,1,0,0.5,1,125,0.8569641286851977
1,0.25,3898.5,1,125,11427,58,1,1,1,0,104,211,662,2077,0.5,0.5,0.5,1,0,0.5,1,125,0.5280187982921607
1,0.75,3898.5,1,125,4679,62,1,1,0,1,178,514,2146,484,0.5,0.5,1,0.5,1,0.5,1,125,0.8067384227889227
1,0.75,3898.5,1,125,6238,76,0,0,0,0,1932,1921,1936,1884,1,1,1,1,1,1,1,125,0.7423454330748664
0,0.125,3898.5,1,125,5679,92,1,1,1,0,1941,2394,2379,1755,1,1,1,1,0,1,1,125,-0.8125742574257426
1,0.625,3898.5,1,125,5718,68,1,1,1,1,64,34,428,249,0.5,0.5,0.5,0.5,1,0.5,1,125,0.7638235309910366
0,0.5,3898.5,1,125,3e4,18,1,1,0,0,2185,1849,355,258,1,1,0.5,0.5,1,1,0.5,125,-0.00990099009900991
1,0.875,3898.5,1,125,2454,98,0,1,1,1,1760,2464,1957,2066,1,1,1,1,1,1,1,125,0.8986398994494587
0,0.25,3898.5,1,125,1946,86,0,1,0,1,1839,1892,2378,2104,1,1,1,1,1,1,1,125,-0.9357755775577558
0,0.25,3898.5,1,125,1208,2,0,0,0,0,784,747,172,217,0.5,0.5,0.5,0.5,1,1,0.5,125,-0.9601320132013201
0,0.75,3898.5,1,125,692,6,0,0,0,0,452,54,758,433,0.5,0.5,0.5,0.5,1,1,0.5,125,-0.9771617161716172
0,0.5,3898.5,1,125,2328,4,0,0,0,0,454,401,408,499,0.5,0.5,0.5,0.5,1,1,0.5,125,-0.9231683168316832
0,0.25,3898.5,1,125,7319,100,1,1,1,1,2411,1741,2104,2443,1,1,1,1,0,1,1,125,-0.7584488448844884
0,0.375,3898.5,1,125,1487,38,0,0,0,0,2193,1698,2405,2200,1,1,1,1,1,1,1,125,-0.9509240924092409
1,0.75,3898.5,1,125,3457,104,1,1,1,1,2130,1759,2121,1989,1,1,1,1,1,1,1,125,0.8572119528919226
0,0.125,3898.5,1,125,1389,36,0,0,0,0,2217,2163,2040,2485,1,1,1,1,1,1,1,125,-0.9541584158415841
0,0.5,3898.5,1,125,5462,81,0,0,0,1,180,624,522,139,0.5,0.5,0.5,0.5,0,0.5,0.5,125,-0.8197359735973597
1,0.75,3898.5,1,125,3553,27,1,1,1,0,2092,2493,2377,754,1,1,1,0.5,0,1,0.5,125,0.8532467655843221
1,0.875,3898.5,1,125,3726,105,1,1,1,1,425,610,201,38,0.5,0.5,0.5,0.5,1,0.5,1,125,0.84610116762375
0,0.25,3898.5,1,125,1734,9,1,0,0,0,2426,129,510,304,1,0.5,0.5,0.5,1,1,0.5,125,-0.9427722772277227
1,0.875,3898.5,1,125,7007,91,1,0,0,1,716,647,430,365,0.5,0.5,0.5,0.5,1,0.5,0.5,125,0.7105826305796072
0,0.25,3898.5,1,125,1293,79,0,0,1,0,314,689,65,374,0.5,0.5,0.5,0.5,1,0.5,0.5,125,-0.9573267326732673
0,0.375,3898.5,1,125,6328,17,1,0,1,0,1739,227,2169,649,1,0.5,1,0.5,1,1,0.5,125,-0.7911551155115512
0,0.375,3898.5,1,125,2487,31,1,1,1,1,1678,2321,2145,1705,1,1,1,1,0,1,1,125,-0.917920792079208
1,0.5,3898.5,1,125,5006,67,1,1,1,1,26,349,252,609,0.5,0.5,0.5,0.5,1,0.5,1,125,0.7932320035224081
0,0.375,3898.5,1,125,531,73,0,0,0,0,360,203,754,59,0.5,0.5,0.5,0.5,0,1,0.5,125,-0.9824752475247525
0,0.125,3898.5,1,125,553,71,0,0,0,0,633,69,388,179,0.5,0.5,0.5,0.5,1,1,0.5,125,-0.9817491749174917
0,0.125,3898.5,1,125,2995,43,0,0,1,0,1960,1949,291,1920,1,1,0.5,1,1,0.5,1,125,-0.9011551155115511
0,0.25,3898.5,1,125,1113,37,0,0,0,0,2377,2199,2243,2117,1,1,1,1,0,1,1,125,-0.9632673267326732
1,0.75,3898.5,1,125,1048,97,0,1,1,1,422,494,820,253,0.5,0.5,0.5,0.5,1,0.5,0.5,125,0.9567133718920262
1,0.875,3898.5,1,125,1640,49,0,0,0,1,1804,1654,1672,387,1,1,1,0.5,0,0.5,1,125,0.9322613834951556
0,0.75,3898.5,1,125,3291,13,0,0,1,0,138,106,1729,418,0.5,0.5,1,0.5,0,1,0.5,125,-0.8913861386138614
1,0.125,3898.5,1,125,4202,57,1,0,1,1,653,2320,702,67,0.5,1,0.5,0.5,1,0.5,1,125,0.8264404472235634
0,0.875,3898.5,1,125,11417,77,0,0,0,0,812,272,236,135,0.5,0.5,0.5,0.5,1,1,0.5,125,-0.6232013201320132
1,0.375,3898.5,1,125,4966,59,1,1,1,0,294,620,376,1709,0.5,0.5,0.5,1,1,0.5,1,125,0.7948841649005751
0,0.5,3898.5,1,125,5837,25,1,1,0,1,2346,2197,443,2140,1,1,0.5,1,0,1,0.5,125,-0.8073597359735973
1,0.125,3898.5,1,125,3573,99,1,1,1,1,696,154,524,354,0.5,0.5,0.5,0.5,1,0.5,1,125,0.8524206848952385
0,0.125,3898.5,1,125,3016,85,0,1,1,0,668,202,153,58,0.5,0.5,0.5,0.5,0,0.5,0.5,125,-0.9004620462046204
1,0.75,3898.5,1,125,5738,41,0,0,0,0,2326,2317,2091,2493,1,1,1,1,1,1,1,125,0.762997450301953
1,0.5,3898.5,1,125,3057,95,1,1,0,1,124,594,494,762,0.5,0.5,0.5,0.5,1,0.5,0.5,125,0.8737335666735919
0,0.375,3898.5,1,125,2265,87,1,0,0,1,126,770,257,366,0.5,0.5,0.5,0.5,1,0.5,0.5,125,-0.9252475247524753
0,0.125,3898.5,1,125,1506,29,1,1,1,1,2096,2254,2453,1976,1,1,1,1,0,1,1,125,-0.9502970297029703
0,0.625,3898.5,1,125,10638,5,0,0,0,0,497,769,293,115,0.5,0.5,0.5,0.5,1,1,0.5,125,-0.6489108910891089
0,0.125,3898.5,1,125,1968,15,1,0,0,1,2233,389,803,2437,1,0.5,0.5,1,1,1,0.5,125,-0.935049504950495
1,0.375,3898.5,1,125,1778,101,1,1,1,1,320,724,779,559,0.5,0.5,0.5,0.5,1,0.5,1,125,0.9265614267404798
0,0.5,3898.5,1,125,9151,39,0,0,0,0,2000,1839,1781,1832,1,1,1,1,0,1,1,125,-0.697986798679868
1,0.875,3898.5,1,125,1055,35,1,1,1,1,1893,1927,1856,2386,1,1,1,1,1,1,1,125,0.9564242436508472
1,0.625,3898.5,1,125,1060,47,0,0,0,1,2040,1774,2457,402,1,1,1,0.5,0,0.5,1,125,0.9562177234785763
1,0.625,3898.5,1,125,2169,33,1,1,1,1,1821,2216,1793,2282,1,1,1,1,1,1,1,125,0.9104115492688978
0,0.375,3898.5,1,125,2214,3,0,0,0,0,394,712,66,261,0.5,0.5,0.5,0.5,1,1,0.5,125,-0.926930693069307
0,0.625,3898.5,1,125,5763,75,0,0,0,0,610,74,772,545,0.5,0.5,0.5,0.5,0,1,0.5,125,-0.8098019801980199
1,0.875,3898.5,1,125,753,63,1,1,1,0,497,60,220,1793,0.5,0.5,0.5,1,0,0.5,1,125,0.9688980620560075
1,0.625,3898.5,1,125,723,103,1,1,1,1,219,55,427,518,0.5,0.5,0.5,0.5,1,0.5,1,125,0.9701371830896326
0,0.5,3898.5,1,125,691,11,0,1,0,0,693,2330,241,369,0.5,1,0.5,0.5,0,1,0.5,125,-0.9771947194719472
1,0.5,3898.5,1,125,1912,53,1,0,0,1,81,1701,1681,445,0.5,1,1,0.5,1,0.5,1,125,0.9210266861236205
1,0.625,3898.5,1,125,802,61,0,1,1,1,1900,95,420,562,1,0.5,0.5,0.5,1,0.5,1,125,0.966874164367753
1,0.25,3898.5,1,125,6077,93,0,1,1,1,92,257,121,181,0.5,0.5,0.5,0.5,1,0.5,0.5,125,0.7489953826219884
1,0.25,3898.5,1,125,1573,65,1,1,1,1,338,6,565,228,0.5,0.5,0.5,0.5,1,0.5,1,125,0.9350287538035853
1,0.75,3898.5,1,125,803,69,1,1,1,1,783,326,239,65,0.5,0.5,0.5,0.5,1,0.5,1,125,0.9668328603332987
0,0.25,3898.5,1,125,4035,23,1,0,1,1,1746,452,2354,1798,1,0.5,1,1,0,1,0.5,125,-0.8668316831683168
0,0.125,3898.5,1,125,974,1,0,0,0,0,132,723,595,692,0.5,0.5,0.5,0.5,1,1,0.5,125,-0.9678547854785479
0,0.25,3898.5,1,125,4759,51,1,0,0,1,778,2475,2310,738,0.5,1,1,0.5,0,0.5,1,125,-0.8429372937293729
1,0.75,3898.5,1,125,804,55,1,0,1,0,109,1730,299,1910,0.5,1,0.5,1,1,0.5,1,125,0.9667915562988445
1,0.75,3898.5,1,125,1810,83,0,0,0,1,155,636,90,541,0.5,0.5,0.5,0.5,1,0.5,0.5,125,0.9252396976379462
0,0.875,3898.5,1,125,2020,7,0,0,0,0,602,34,534,428,0.5,0.5,0.5,0.5,1,1,0.5,125,-0.9333333333333333
0,0.375,3898.5,1,125,17906,45,0,0,1,0,2198,2237,186,1677,1,1,0.5,1,1,0.5,1,125,-0.409042904290429
1,0.875,3898.5,1,125,4471,21,0,1,1,0,539,2180,2015,627,0.5,1,1,0.5,0,1,0.5,125,0.8153296619553907
1,0.625,3898.5,1,125,2306,89,1,1,0,0,400,635,422,562,0.5,0.5,0.5,0.5,1,0.5,0.5,125,0.9047528965486762
1,0.625,3898.5,1,125,22214,19,1,0,1,0,2259,113,1798,583,1,0.5,1,0.5,1,1,0.5,125,0.08247217863499245
0,0.875,3898.5,1,126,7577,14,0,1,0,0,192,2254,203,474,0.5,1,0.5,0.5,1,1,0.5,126,-0.19661809830586818
0,0.25,3898.5,1,126,450,2,0,0,0,0,120,792,523,705,0.5,0.5,0.5,0.5,1,1,0.5,126,-0.9522869399812116
1,0.75,3898.5,1,126,1320,62,1,1,1,0,463,198,559,2169,0.5,0.5,0.5,1,1,0.5,1,126,0.8634203476779907
1,0.5,3898.5,1,126,4087,88,0,1,1,0,2462,2376,2365,2222,1,1,1,1,1,1,1,126,0.5771204249696575
0,0.125,3898.5,1,126,5395,92,1,1,0,1,1922,1720,2410,2341,1,1,1,1,0,1,1,126,-0.42797342488585965
1,0.375,3898.5,1,126,9569,94,0,1,1,1,2259,1803,2350,2461,1,1,1,1,1,1,1,126,0.00990099009900991
0,0.25,3898.5,1,126,4332,44,0,0,1,0,2034,2112,505,2367,1,1,0.5,1,1,0.5,1,126,-0.5406822755524642
1,0.875,3898.5,1,126,819,70,1,1,1,1,240,475,730,708,0.5,0.5,0.5,0.5,0,0.5,1,126,0.9152585339002077
0,0.375,3898.5,1,126,6033,80,0,1,0,0,1986,1662,2219,2197,1,1,1,1,1,1,1,126,-0.36032690868144424
1,0.875,3898.5,1,126,2576,84,1,0,0,0,1774,2044,1767,2012,1,1,1,1,1,1,1,126,0.7334627391049273
1,0.875,3898.5,1,126,1977,42,0,0,0,0,2268,2138,1745,2256,1,1,1,1,0,1,1,126,0.7954409298177179
0,0.125,3898.5,1,126,5808,50,0,1,0,1,2465,277,1756,236,1,0.5,1,0.5,1,0.5,1,126,-0.3841834386908384
0,0.125,3898.5,1,126,4865,22,1,1,0,1,1804,1731,423,2044,1,1,0.5,1,0,1,0.5,126,-0.484168806685766
1,0.75,3898.5,1,126,4441,104,1,1,1,1,2436,2281,1907,2142,1,1,1,1,1,1,1,126,0.5404922454833005
1,0.5,3898.5,1,126,972,102,1,1,1,1,1802,2254,2315,2496,1,1,1,1,1,1,1,126,0.8994277105628841
1,0.875,3898.5,1,126,415,98,0,1,1,1,1855,2190,1966,2089,1,1,1,1,0,1,1,126,0.957060185065429
0,0.125,3898.5,1,126,995,8,1,0,0,0,2387,563,708,358,1,0.5,0.5,0.5,0,1,0.5,126,-0.8945011228473457
1,0.75,3898.5,1,126,789,90,0,1,1,0,1796,2241,2353,1694,1,1,1,1,1,1,1,126,0.9183626169075263
0,0.625,3898.5,1,126,4562,12,0,1,0,0,119,1879,820,621,0.5,1,0.5,0.5,0,1,0.5,126,-0.5162956004317502
1,0.75,3898.5,1,126,3872,48,0,0,1,0,2051,1742,684,2074,1,1,0.5,1,1,0.5,1,126,0.5993663531887727
0,0.5,3898.5,1,126,3219,4,0,0,0,0,327,329,109,376,0.5,0.5,0.5,0.5,1,1,0.5,126,-0.6586925773322674
0,0.25,3898.5,1,126,1684,86,1,0,0,1,1689,1785,2192,2170,1,1,1,1,1,1,1,126,-0.8214471265074677
0,0.375,3898.5,1,126,2955,24,1,1,1,0,1941,1763,1987,610,1,1,1,0.5,0,1,0.5,126,-0.6866842392099566
0,0.25,3898.5,1,126,1750,72,0,0,0,0,2234,2027,2396,1911,1,1,1,1,1,1,1,126,-0.8144492110380454
1,0.625,3898.5,1,126,545,54,1,0,1,0,378,2472,449,1985,0.5,1,0.5,1,1,0.5,1,126,0.9436091587003825
0,0.375,3898.5,1,126,567,38,0,0,0,0,1711,2418,1995,1861,1,1,1,1,1,1,1,126,-0.9398815443763266
1,0.875,3898.5,1,126,732,56,0,1,1,0,2439,395,605,1929,1,0.5,0.5,1,1,0.5,1,126,0.9242603746214311
1,0.875,3898.5,1,126,2301,28,1,1,1,0,1657,2460,1864,106,1,1,1,0.5,1,1,0.5,126,0.7619168333386792
1,0.25,3898.5,1,126,1325,58,1,0,1,1,284,2222,569,718,0.5,1,0.5,0.5,0,0.5,1,126,0.8629030005101044
1,0.125,3898.5,1,126,601,64,1,1,1,1,414,708,270,57,0.5,0.5,0.5,0.5,1,0.5,1,126,0.9378148704200548
1,0.5,3898.5,1,126,1280,32,1,1,1,1,2124,2333,2096,1798,1,1,1,1,1,1,1,126,0.8675591250210819
1,0.5,3898.5,1,126,678,60,1,0,1,1,209,2115,508,587,0.5,1,0.5,0.5,0,0.5,1,126,0.9298477240346044
1,0.625,3898.5,1,126,487,26,1,0,1,1,1765,378,1871,2414,1,0.5,1,1,1,1,0.5,126,0.9496103858478646
1,0.5,3898.5,1,126,2650,46,1,0,0,0,803,2272,1840,1752,0.5,1,1,1,1,0.5,1,126,0.7258060010202088
1,0.25,3898.5,1,126,2817,30,1,1,1,1,2206,1732,2415,2438,1,1,1,1,0,1,1,126,0.708526605612803
1,0.375,3898.5,1,126,2237,66,1,1,1,1,546,314,199,755,0.5,0.5,0.5,0.5,1,0.5,1,126,0.7685388770876251
1,0.625,3898.5,1,126,1849,96,0,1,1,1,1785,1961,2460,2156,1,1,1,1,0,1,1,126,0.8086850173156097
0,0.25,3898.5,1,126,2137,100,1,1,1,1,2417,1656,2149,2462,1,1,1,1,0,1,1,126,-0.7734159794218873
1,0.375,3898.5,1,126,1547,52,1,0,1,0,311,1819,824,2388,0.5,1,0.5,1,1,0.5,1,126,0.8399327862559482
1,0.625,3898.5,1,126,465,68,1,1,1,1,4,542,192,651,0.5,0.5,0.5,0.5,0,0.5,1,126,0.9518867133865649
0,0.125,3898.5,1,126,1104,78,0,0,1,0,2417,1857,2064,1920,1,1,1,1,1,1,1,126,-0.8829439594205726
0,0.625,3898.5,1,126,9338,82,1,0,0,0,1694,2357,1673,2208,1,1,1,1,0,1,1,126,-0.009900990099009799
0,0.125,3898.5,1,126,433,36,0,0,0,0,2458,1936,2244,2108,1,1,1,1,1,1,1,126,-0.9540894333596992
0,0.75,3898.5,1,126,5249,76,0,0,0,0,1801,1876,1813,2443,1,1,1,1,0,1,1,126,-0.4434536621363999
0,0.375,3898.5,1,126,824,10,0,1,0,0,153,1701,103,178,0.5,1,0.5,0.5,1,1,0.5,126,-0.9126320856544854
0,0.75,3898.5,1,126,527,6,0,0,0,0,123,401,66,475,0.5,0.5,0.5,0.5,1,1,0.5,126,-0.9441227052668857
0,0.25,3898.5,1,126,246,16,0,0,1,1,402,476,1667,2345,0.5,0.5,1,1,1,1,0.5,126,-0.9739168605230624
0,0.625,3898.5,1,126,2149,40,0,0,0,0,1902,2213,1848,2301,1,1,1,1,1,1,1,126,-0.7721436311547196
0,0.75,3898.5,1,126,5095,20,0,1,1,0,720,1955,2429,115,0.5,1,1,0.5,0,1,0.5,126,-0.459782131565052
1,0.75,3898.5,1,126,292,34,1,1,1,1,2465,1957,2265,2041,1,1,1,1,1,1,1,126,0.9697869253954343
0,0.5,3898.5,1,126,1432,74,0,0,0,0,1883,2282,1844,1884,1,1,1,1,0,1,1,126,-0.8481664401179891
0,0.5,3898.5,1,126,966,18,1,1,0,0,2040,2216,726,62,1,1,0.5,0.5,0,1,0.5,126,-0.897575964493001
0,0.125,3898.5,1,126,677,15,0,1,0,1,200,2274,753,2472,0.5,1,0.5,1,0,1,0.5,126,-0.9282183519272895
1,0.5,3898.5,1,126,373,67,1,1,1,1,540,5,746,229,0.5,0.5,0.5,0.5,0,0.5,1,126,0.9614059012756746
0,0.625,3898.5,1,126,396,5,0,0,0,0,350,435,265,410,0.5,0.5,0.5,0.5,1,1,0.5,126,-0.9580125071834662
0,0.75,3898.5,1,126,640,83,0,0,0,1,301,206,809,311,0.5,0.5,0.5,0.5,0,0.5,0.5,126,-0.9321414257510565
1,0.875,3898.5,1,126,380,105,1,1,1,1,57,142,742,564,0.5,0.5,0.5,0.5,1,0.5,1,126,0.9606816152406337
1,0.625,3898.5,1,126,568,33,1,1,1,1,2153,1777,1680,2484,1,1,1,1,1,1,1,126,0.9412293617281051
0,0.125,3898.5,1,126,131,1,0,0,0,0,5,745,47,308,0.5,0.5,0.5,0.5,0,1,0.5,126,-0.9861101980834194
0,0.5,3898.5,1,126,1726,95,1,1,1,0,636,204,45,112,0.5,0.5,0.5,0.5,0,0.5,0.5,126,-0.8169939075723807
1,0.625,3898.5,1,126,1619,89,1,0,1,0,627,760,815,718,0.5,0.5,0.5,0.5,0,0.5,0.5,126,0.8324829870383841
0,0.625,3898.5,1,126,319,61,1,1,0,1,660,681,2317,577,0.5,0.5,1,0.5,0,0.5,1,126,-0.9661767418977922
0,0.75,3898.5,1,126,2527,13,1,0,0,0,2495,298,487,609,1,0.5,0.5,0.5,0,1,0.5,126,-0.7320646607389374
0,0.25,3898.5,1,126,6088,9,1,0,0,0,2146,96,615,755,1,0.5,0.5,0.5,0,1,0.5,126,-0.35449531245692567
1,0.25,3898.5,1,126,2686,93,1,0,1,1,249,535,202,91,0.5,0.5,0.5,0.5,0,0.5,0.5,126,0.7220811014114266
1,0.625,3898.5,1,126,6758,47,0,0,1,0,2266,2167,610,1982,1,1,0.5,1,0,0.5,1,126,0.3007535678847435
1,0.875,3898.5,1,126,970,77,0,0,0,0,66,652,390,392,0.5,0.5,0.5,0.5,0,1,0.5,126,0.8996346494300387
1,0.125,3898.5,1,126,826,99,1,1,1,1,541,810,685,218,0.5,0.5,0.5,0.5,1,0.5,1,126,0.9145342478651668
1,0.5,3898.5,1,126,2992,53,1,1,0,0,303,624,1733,1750,0.5,0.5,1,1,0,0.5,1,126,0.690419454736779
0,0.5,3898.5,1,126,1310,81,0,0,1,0,72,546,71,197,0.5,0.5,0.5,0.5,1,0.5,0.5,126,-0.861101980834194
0,0.375,3898.5,1,126,2134,17,1,0,0,1,1852,702,185,2229,1,0.5,0.5,1,0,1,0.5,126,-0.7737340664886793
0,0.375,3898.5,1,126,813,73,0,0,0,0,685,626,282,324,0.5,0.5,0.5,0.5,1,1,0.5,126,-0.913798404899389
1,0.75,3898.5,1,126,5272,27,1,0,1,1,2082,464,2435,2463,1,0.5,1,1,1,1,0.5,126,0.45450914618058125
0,0.5,3898.5,1,126,2021,11,0,0,1,0,561,339,2181,545,0.5,0.5,1,0.5,0,1,0.5,126,-0.7857153460045083
1,0.75,3898.5,1,126,3242,41,0,0,0,0,1660,2009,2222,2135,1,1,1,1,0,1,1,126,0.6645520963424589
0,0.875,3898.5,1,126,1441,21,1,0,0,1,2330,78,84,2036,1,0.5,0.5,1,1,1,0.5,126,-0.8472121789176134
0,0.625,3898.5,1,126,2178,75,0,0,0,0,464,797,672,224,0.5,0.5,0.5,0.5,1,1,0.5,126,-0.7690687895090644
1,0.375,3898.5,1,126,8253,59,0,1,1,1,2006,300,66,787,1,0.5,0.5,0.5,0,0.5,1,126,0.1460667646867102
1,0.625,3898.5,1,126,2081,103,1,1,1,1,9,526,322,471,0.5,0.5,0.5,0.5,1,0.5,1,126,0.7846801087256807
1,0.875,3898.5,1,126,393,35,1,1,1,1,1965,1747,1910,2419,1,1,1,1,1,1,1,126,0.9593365126041291
1,0.75,3898.5,1,126,608,55,0,1,1,0,2474,634,74,2284,1,0.5,0.5,1,1,0.5,1,126,0.9370905843850139
0,0.25,3898.5,1,126,948,37,0,0,0,0,1780,2119,2051,1825,1,1,1,1,1,1,1,126,-0.8994844868937526
0,0.375,3898.5,1,126,1011,3,0,0,0,0,287,102,174,695,0.5,0.5,0.5,0.5,1,1,0.5,126,-0.8928046584911222
0,0.875,3898.5,1,126,1241,7,0,0,0,0,562,634,462,353,0.5,0.5,0.5,0.5,0,1,0.5,126,-0.8684179833704081
1,0.875,3898.5,1,126,419,63,1,1,0,1,159,386,2412,758,0.5,0.5,1,0.5,1,0.5,1,126,0.9566463073311198
